customer_id,external_customer_id,accepts_marketing,orders_count,number_active_subscriptions,number_subscriptions,first_charge_processed_at,created_at
65770319,3.53072E+12,0,3,0,1,5/28/21 6:31,5/28/21 6:31
65772730,7.07823E+11,1,7,0,5,5/28/21 7:53,5/28/21 7:53
65772880,5.11293E+12,0,4,0,11,5/28/21 7:57,5/28/21 7:57
65773814,5.13492E+12,1,9,2,2,5/28/21 8:13,5/28/21 8:13
65774198,5.12458E+12,0,5,0,11,5/28/21 8:21,5/28/21 8:21
65774911,5.1349E+12,1,5,0,8,5/28/21 8:33,5/28/21 8:33
65777045,2.97767E+12,1,3,0,21,5/28/21 9:06,5/28/21 9:06
65777434,5.13496E+12,1,2,0,6,5/28/21 9:15,5/28/21 9:14
65780512,2.92298E+12,0,2,0,3,5/28/21 10:16,5/28/21 10:16
65780694,2.21243E+12,1,3,0,23,5/28/21 10:18,5/28/21 10:18
65780701,3.23181E+12,1,2,0,0,5/28/21 10:19,5/28/21 10:19
65781595,2.80769E+12,0,1,0,0,5/28/21 10:33,5/28/21 10:33
65785145,5.13511E+12,0,21,4,8,5/28/21 11:34,5/28/21 11:34
65785427,8.2343E+11,1,21,0,19,5/28/21 11:39,5/28/21 11:39
65786143,3.11021E+12,0,6,0,12,5/28/21 11:51,5/28/21 11:50
65787088,5.13514E+12,0,1,0,4,5/28/21 12:05,5/28/21 12:05
65789126,3.07124E+12,0,6,0,5,5/28/21 12:41,5/28/21 12:41
65789166,5.13519E+12,1,4,0,1,5/28/21 12:42,5/28/21 12:42
65797519,5.12153E+12,1,3,0,1,5/28/21 15:11,5/28/21 15:11
65799360,3.17472E+12,1,3,0,17,5/28/21 15:47,5/28/21 15:47
65800004,5.05439E+12,0,5,9,17,5/28/21 15:59,5/28/21 15:59
65800097,2.64067E+12,0,5,0,19,5/28/21 16:01,5/28/21 16:01
65800517,5.13542E+12,,2,0,1,6/1/21 12:27,5/28/21 16:10
65801717,5.08964E+12,1,10,2,9,5/28/21 16:34,5/28/21 16:34
65802807,5.13547E+12,0,2,0,1,5/28/21 16:55,5/28/21 16:55
65806357,3.27927E+12,0,2,0,15,5/28/21 18:09,5/28/21 18:09
65806781,2.97199E+12,0,1,0,0,5/28/21 18:19,5/28/21 18:19
65808613,5.13559E+12,1,1,0,3,5/28/21 19:01,5/28/21 19:01
65808858,5.07102E+12,0,9,0,12,5/28/21 19:08,5/28/21 19:07
65810341,5.13563E+12,0,1,0,4,5/28/21 19:46,5/28/21 19:46
65810479,5.13563E+12,,0,0,4,5/28/21 19:50,5/28/21 19:50
65813397,2.7268E+12,1,11,0,32,5/28/21 21:08,5/28/21 21:08
65814736,2.90125E+12,1,25,7,36,5/28/21 21:42,5/28/21 21:42
65816260,5.08557E+12,1,6,0,3,5/28/21 22:25,5/28/21 22:25
65816786,5.12077E+12,0,12,0,1,5/28/21 22:39,5/28/21 22:39
65817064,2.98553E+12,1,9,0,17,5/28/21 22:48,5/28/21 22:48
65817887,5.08146E+12,1,3,0,1,5/28/21 23:14,5/28/21 23:14
65819484,5.13593E+12,1,9,0,11,5/29/21 0:12,5/29/21 0:11
65820384,2.68438E+12,1,1,0,1,5/29/21 0:52,5/29/21 0:51
65821617,5.13599E+12,0,7,0,4,5/29/21 1:55,5/29/21 1:55
65831920,9.59774E+11,1,9,0,43,5/29/21 9:28,5/29/21 9:28
65834126,2.69231E+12,1,17,6,51,5/29/21 10:15,5/29/21 10:15
65837908,5.10474E+12,1,13,0,10,5/29/21 11:28,5/29/21 11:28
65839544,3.38577E+12,0,5,0,15,5/29/21 12:01,5/29/21 12:01
65840692,2.18406E+12,1,6,0,32,5/29/21 12:22,5/29/21 12:22
65841739,3.14251E+12,1,11,6,88,5/29/21 12:43,5/29/21 12:43
65845009,5.0309E+12,1,2,0,8,5/29/21 13:47,5/29/21 13:47
65845597,2.79641E+12,1,13,0,15,5/29/21 14:00,5/29/21 14:00
65849023,3.36023E+12,1,9,0,13,5/29/21 15:12,5/29/21 15:12
65850824,5.08753E+12,1,1,0,5,5/29/21 15:52,5/29/21 15:52
65851358,5.13676E+12,0,2,0,1,5/29/21 16:02,5/29/21 16:02
65852791,5.13679E+12,1,2,0,10,5/29/21 16:33,5/29/21 16:33
65853489,5.1368E+12,1,4,0,6,5/29/21 16:48,5/29/21 16:48
65854318,5.13659E+12,0,4,0,5,5/29/21 17:07,5/29/21 17:06
65854740,3.06371E+12,0,24,4,167,5/29/21 17:16,5/29/21 17:16
65856874,5.13686E+12,0,1,0,6,5/29/21 18:05,5/29/21 18:05
65861612,5.13698E+12,0,4,0,3,5/29/21 20:15,5/29/21 20:14
65868598,5.13558E+12,1,22,0,12,5/29/21 23:47,5/29/21 23:47
65868875,5.13714E+12,1,13,0,14,5/29/21 23:56,5/29/21 23:56
65870377,5.13718E+12,1,15,0,21,5/30/21 1:00,5/30/21 1:00
65870939,5.13719E+12,1,5,2,11,5/30/21 1:31,5/30/21 1:31
65871564,5.13721E+12,0,1,0,2,5/30/21 2:07,5/30/21 2:07
65872778,3.13178E+12,0,2,0,5,5/30/21 3:25,5/30/21 3:25
65873357,5.13726E+12,0,10,0,15,5/30/21 4:01,5/30/21 4:01
65874365,3.54291E+12,1,2,0,0,5/30/21 5:03,5/30/21 5:03
65877781,5.13738E+12,0,1,0,1,5/30/21 7:49,5/30/21 7:49
65878740,5.1374E+12,1,10,0,4,5/30/21 8:21,5/30/21 8:20
65880253,5.13743E+12,1,2,0,4,5/30/21 9:03,5/30/21 9:03
65881310,3.3125E+12,1,17,0,37,5/30/21 9:29,5/30/21 9:29
65882237,2.52186E+12,0,6,0,12,5/30/21 9:51,5/30/21 9:51
65884198,5.13752E+12,0,8,0,14,5/30/21 10:33,5/30/21 10:33
65886985,5.13756E+12,1,2,0,3,5/30/21 11:30,5/30/21 11:30
65888515,3.37414E+12,0,4,0,4,5/30/21 12:01,5/30/21 12:01
65890243,5.13765E+12,0,5,0,2,5/30/21 12:36,5/30/21 12:36
65891864,5.13768E+12,0,1,0,1,5/30/21 13:08,5/30/21 13:08
65895319,5.13772E+12,1,9,0,2,5/30/21 14:18,5/30/21 14:18
65898331,5.13784E+12,0,1,0,2,5/30/21 15:21,5/30/21 15:20
65902994,5.13794E+12,0,1,0,2,5/30/21 17:00,5/30/21 17:00
65907285,5.13804E+12,1,4,0,3,5/30/21 18:39,5/30/21 18:39
65908519,5.13801E+12,0,4,0,3,5/30/21 19:11,5/30/21 19:11
65911010,5.13813E+12,0,3,0,1,5/30/21 20:18,5/30/21 20:18
65911739,3.3163E+12,1,6,0,2,5/30/21 20:35,5/30/21 20:35
65911915,5.37949E+12,1,20,9,18,5/30/21 20:40,5/30/21 20:40
65913074,2.96264E+12,0,3,0,7,5/30/21 21:10,5/30/21 21:10
65913157,5.09405E+12,0,3,0,3,5/30/21 21:12,5/30/21 21:12
65913554,3.11055E+12,0,8,0,0,5/30/21 21:21,5/30/21 21:21
65915495,2.25624E+12,0,8,4,19,5/30/21 22:12,5/30/21 22:12
65918929,5.13831E+12,0,1,0,6,5/30/21 23:53,5/30/21 23:53
65921572,3.08492E+12,0,3,0,11,5/31/21 1:44,5/31/21 1:44
65922747,4.85044E+11,0,6,0,15,5/31/21 2:51,5/31/21 2:51
65923513,9.33152E+11,1,21,10,30,5/31/21 3:36,5/31/21 3:36
65924231,5.13845E+12,0,1,0,1,5/31/21 4:22,5/31/21 4:22
65924298,3.23074E+12,1,7,4,26,5/31/21 4:27,5/31/21 4:27
65930600,2.21341E+12,0,2,0,7,5/31/21 9:03,5/31/21 9:03
65931153,5.1014E+12,0,3,0,6,5/31/21 9:16,5/31/21 9:16
65932221,5.13867E+12,0,1,0,4,5/31/21 9:41,5/31/21 9:41
65932858,5.13868E+12,0,5,0,2,5/31/21 9:54,5/31/21 9:54
65933941,5.1387E+12,1,1,0,1,5/31/21 10:16,5/31/21 10:16
65935926,5.13872E+12,0,1,0,4,5/31/21 10:52,5/31/21 10:52
65941316,2.83604E+12,1,16,0,108,5/31/21 12:27,5/31/21 12:26
65941676,3.36655E+12,1,16,2,6,5/31/21 12:32,5/31/21 12:32
65941714,5.08233E+12,1,6,0,10,5/31/21 12:33,5/31/21 12:33
65942237,3.00698E+12,1,3,0,30,5/31/21 12:41,5/31/21 12:41
65942622,5.12049E+12,0,1,0,4,5/31/21 12:47,5/31/21 12:47
65943843,5.13022E+12,0,3,0,3,5/31/21 13:09,5/31/21 13:09
65946524,5.13892E+12,0,8,0,3,5/31/21 13:57,5/31/21 13:56
65948867,3.52948E+12,0,9,0,25,5/31/21 14:37,5/31/21 14:37
65949211,3.54146E+12,0,6,0,9,5/31/21 14:44,5/31/21 14:44
65950256,5.13902E+12,0,2,0,5,5/31/21 15:01,5/31/21 15:01
65953432,5.1391E+12,1,1,0,1,5/31/21 15:57,5/31/21 15:57
65954231,3.42437E+12,0,3,1,3,5/31/21 16:12,5/31/21 16:12
65954669,5.13913E+12,0,1,0,4,5/31/21 16:20,5/31/21 16:20
65954700,5.13912E+12,0,1,0,1,5/31/21 16:21,5/31/21 16:21
65954827,1.73926E+12,0,9,0,5,5/31/21 16:24,5/31/21 16:23
65955271,1.75745E+12,1,28,0,105,5/31/21 16:31,5/31/21 16:31
65957912,3.24989E+12,0,1,0,7,5/31/21 17:20,5/31/21 17:20
65958076,5.1392E+12,1,2,0,1,5/31/21 17:23,5/31/21 17:23
65964098,5.13932E+12,0,3,0,4,5/31/21 19:26,5/31/21 19:26
65964559,3.01511E+12,0,2,0,0,5/31/21 19:35,5/31/21 19:35
65965429,2.91244E+12,1,8,0,17,5/31/21 19:52,5/31/21 19:52
65965900,2.2904E+12,1,7,0,16,5/31/21 20:02,5/31/21 20:02
65966614,5.13938E+12,0,2,0,1,5/31/21 20:17,5/31/21 20:17
65970682,5.13947E+12,0,4,0,1,5/31/21 21:38,5/31/21 21:38
65971141,5.13947E+12,0,1,0,2,5/31/21 21:46,5/31/21 21:46
65971234,3.39272E+12,0,3,0,30,5/31/21 21:48,5/31/21 21:48
65971877,3.25713E+12,0,24,3,4,5/31/21 22:00,5/31/21 22:00
65972114,8.29621E+11,0,3,0,5,5/31/21 22:05,5/31/21 22:05
65972796,5.13948E+12,1,7,0,12,5/31/21 22:19,5/31/21 22:19
65974561,5.13951E+12,0,4,0,13,5/31/21 22:56,5/31/21 22:56
65974683,5.13953E+12,0,1,0,1,5/31/21 22:59,5/31/21 22:59
65977278,5.13448E+12,0,2,0,5,6/1/21 0:02,6/1/21 0:02
65977367,3.10091E+12,0,2,0,19,6/1/21 0:05,6/1/21 0:05
65979142,5.13965E+12,0,4,0,21,6/1/21 1:06,6/1/21 1:06
65980010,5.13953E+12,0,3,0,1,6/1/21 1:41,6/1/21 1:41
65980860,5.1397E+12,0,1,0,1,6/1/21 2:25,6/1/21 2:24
65982327,5.13977E+12,0,3,0,10,6/1/21 3:51,6/1/21 3:51
65982710,7289724038,0,2,0,0,6/1/21 4:17,6/1/21 4:17
65989740,5.14006E+12,0,9,0,3,6/1/21 9:10,6/1/21 9:10
65990308,5.11154E+12,0,1,0,3,6/1/21 9:24,6/1/21 9:24
65992545,5.14015E+12,1,7,2,6,6/1/21 10:13,6/1/21 10:12
65993548,5.14017E+12,0,1,0,1,6/1/21 10:32,6/1/21 10:32
65995864,5.14024E+12,1,3,0,1,6/1/21 11:13,6/1/21 11:13
65996860,3.31312E+12,1,17,5,78,6/1/21 11:31,6/1/21 11:31
65997422,2.01444E+12,0,1,0,6,6/1/21 11:40,6/1/21 11:40
65998614,2.70062E+12,1,17,10,28,6/1/21 12:01,6/1/21 12:01
66001240,2.18883E+12,1,8,3,105,6/1/21 12:54,6/1/21 12:45
66005213,3.48287E+12,1,6,0,22,6/1/21 13:55,6/1/21 13:54
66005492,2.45368E+12,0,2,0,0,6/1/21 13:59,6/1/21 13:59
66005694,5.14052E+12,1,5,0,8,6/1/21 14:03,6/1/21 14:03
66007014,7.92517E+11,0,18,0,13,6/1/21 14:27,6/1/21 14:27
66009035,3.2491E+12,0,5,0,21,6/1/21 14:48,6/1/21 14:47
66010780,3.06756E+12,1,18,8,30,6/1/21 15:03,6/1/21 15:03
66014140,5.12185E+12,0,6,0,2,6/1/21 16:04,6/1/21 16:04
66014317,2.05045E+12,1,22,0,100,6/1/21 16:07,6/1/21 16:07
66014774,5.02615E+12,0,4,0,3,6/1/21 16:15,6/1/21 16:15
66015068,5.14071E+12,1,39,3,37,6/1/21 16:20,6/1/21 16:20
66015074,9.72674E+11,0,3,0,32,6/1/21 16:21,6/1/21 16:21
66015409,2.94058E+12,0,3,0,7,6/1/21 16:27,6/1/21 16:27
66016661,3.04236E+12,1,21,4,5,6/1/21 16:51,6/1/21 16:51
66017846,5.02468E+12,0,17,0,15,6/1/21 17:14,6/1/21 17:14
66018829,5.13915E+12,1,3,0,1,6/1/21 17:35,6/1/21 17:35
66018881,3.23846E+12,1,21,14,114,6/1/21 17:36,6/1/21 17:36
66019963,5.12373E+12,0,4,0,2,6/1/21 17:58,6/1/21 17:58
66021149,5.14083E+12,0,3,0,1,6/1/21 18:23,6/1/21 18:23
66021924,1.06751E+12,1,8,1,5,6/1/21 18:40,6/1/21 18:40
66023613,3.17368E+12,1,12,0,68,6/1/21 19:19,6/1/21 19:18
66025049,5.08098E+12,0,16,1,4,6/1/21 19:53,6/1/21 19:53
66025550,5.14094E+12,0,2,0,4,6/1/21 20:05,6/1/21 20:05
66025910,3.33702E+12,1,8,0,21,6/1/21 20:15,6/1/21 20:15
66026025,5.09176E+12,1,9,0,16,6/1/21 20:17,6/1/21 20:17
66028362,3.03811E+12,1,2,0,6,6/1/21 21:11,6/1/21 21:11
66030633,2.85953E+12,1,9,0,7,6/1/21 22:01,6/1/21 22:01
66033861,2.78618E+12,1,3,0,28,6/1/21 23:19,6/1/21 23:19
66035832,3.55004E+12,0,12,1,19,6/2/21 0:17,6/2/21 0:16
66036123,2.64478E+12,0,17,6,11,6/2/21 0:26,6/2/21 0:26
66037052,3.256E+12,0,10,0,5,6/2/21 1:03,6/2/21 1:03
66037382,2.90771E+12,0,2,0,9,6/2/21 1:17,6/2/21 1:17
66041360,2.85609E+12,0,12,10,67,6/2/21 4:59,6/2/21 4:59
66045082,5.14153E+12,0,3,0,5,6/2/21 7:56,6/2/21 7:56
66045494,3.47827E+12,0,10,0,24,6/2/21 8:09,6/2/21 8:08
66047632,5.14163E+12,0,1,0,4,6/2/21 9:09,6/2/21 9:09
66051139,5.08913E+12,1,8,0,24,6/2/21 10:25,6/2/21 10:25
66051688,5.05086E+12,0,1,0,13,6/2/21 10:36,6/2/21 10:36
66052417,5.09251E+12,0,2,0,1,6/2/21 10:51,6/2/21 10:50
66054883,5.14187E+12,0,1,0,1,6/2/21 11:36,6/2/21 11:36
66056618,2.43488E+12,1,5,0,59,6/2/21 12:10,6/2/21 12:10
66056866,3.52505E+12,0,9,13,29,6/2/21 12:15,6/2/21 12:15
66057793,5.14201E+12,0,2,1,1,6/2/21 12:33,6/2/21 12:33
66058492,2.6275E+12,1,17,6,30,6/2/21 12:47,6/2/21 12:47
66058546,5.14204E+12,0,4,0,4,6/2/21 12:48,6/2/21 12:47
66058770,6.75248E+11,0,18,10,71,6/2/21 12:52,6/2/21 12:52
66059220,3.24687E+12,1,10,0,40,6/2/21 13:02,6/2/21 13:01
66062809,5.14219E+12,1,4,0,6,6/2/21 14:11,6/2/21 14:11
66065244,3.28133E+12,0,13,0,3,6/2/21 14:57,6/2/21 14:57
66068813,5.07716E+12,0,3,2,6,6/2/21 16:07,6/2/21 16:07
66069195,3.40516E+12,0,5,0,5,6/2/21 16:15,6/2/21 16:15
66069272,3.44927E+12,1,11,0,15,6/2/21 16:16,6/2/21 16:16
66069801,5.12193E+12,,2,0,5,6/2/21 16:37,6/2/21 16:28
66069838,5.14237E+12,0,1,0,1,6/2/21 16:28,6/2/21 16:28
66072021,5.14241E+12,0,3,0,4,6/2/21 17:14,6/2/21 17:14
66072069,5.14243E+12,1,1,0,5,6/2/21 17:15,6/2/21 17:15
66072163,5.05321E+12,1,20,4,10,6/2/21 17:17,6/2/21 17:17
66072828,5.14238E+12,0,1,0,1,6/2/21 17:31,6/2/21 17:31
66074542,5.11959E+12,1,1,0,2,6/2/21 18:07,6/2/21 18:06
66074802,3.4926E+12,0,1,0,7,6/2/21 18:07,6/2/21 18:07
66077359,5.14251E+12,0,3,0,8,6/2/21 18:37,6/2/21 18:37
66079422,3.08465E+12,0,8,0,24,6/2/21 19:24,6/2/21 19:24
66081709,3.50656E+12,1,4,0,4,6/2/21 20:18,6/2/21 20:18
66083144,5.14263E+12,1,4,1,1,6/2/21 20:50,6/2/21 20:50
66083482,5.14264E+12,0,4,0,10,6/2/21 20:57,6/2/21 20:57
66083999,5.14265E+12,1,8,0,0,6/2/21 21:08,6/2/21 21:08
66084117,5.14265E+12,1,12,0,6,6/2/21 21:11,6/2/21 21:11
66084355,5.1355E+12,1,6,0,12,6/2/21 21:17,6/2/21 21:17
66085850,3.2894E+12,0,3,0,16,6/2/21 21:50,6/2/21 21:50
66087399,2.24102E+12,0,3,0,3,6/2/21 22:26,6/2/21 22:26
66087852,5.14261E+12,0,1,0,4,6/2/21 22:36,6/2/21 22:36
66090281,1.79335E+12,0,1,0,2,6/2/21 23:38,6/2/21 23:38
66090440,2.01907E+12,0,3,0,1,6/2/21 23:42,6/2/21 23:42
66092324,2.98846E+12,0,1,0,6,6/3/21 0:48,6/3/21 0:48
66096300,5.14296E+12,0,1,0,1,6/3/21 4:32,6/3/21 4:32
66105708,5.05628E+12,0,1,0,1,6/3/21 10:00,6/3/21 10:00
66105749,3.40727E+12,1,13,0,6,6/3/21 10:01,6/3/21 10:01
66108497,2.6864E+12,1,20,6,58,6/3/21 10:55,6/3/21 10:55
66109252,7.3143E+11,0,7,0,49,6/3/21 11:09,6/3/21 11:09
66109687,5.14327E+12,0,1,0,1,6/3/21 11:17,6/3/21 11:17
66111740,2.82607E+12,0,9,0,18,6/3/21 11:53,6/3/21 11:53
66114925,5.09332E+12,1,1,2,4,6/3/21 12:50,6/3/21 12:50
66115505,3.47658E+12,1,3,0,3,6/3/21 13:00,6/3/21 13:00
66118150,3.37893E+12,0,14,5,29,6/3/21 13:47,6/3/21 13:47
66119652,5.14346E+12,0,5,0,1,6/3/21 14:15,6/3/21 14:15
66120107,5.14347E+12,0,8,0,9,6/3/21 14:24,6/3/21 14:24
66123938,5.14353E+12,0,3,0,3,6/3/21 15:33,6/3/21 15:33
66127283,3.41733E+12,1,14,5,17,6/3/21 16:34,6/3/21 16:34
66127526,5.1436E+12,0,1,0,1,6/3/21 16:39,6/3/21 16:39
66128669,5.14362E+12,0,1,0,1,6/3/21 16:59,6/3/21 16:59
66129597,5.13832E+12,1,1,0,5,6/3/21 17:17,6/3/21 17:17
66129866,3.29797E+12,1,6,14,47,6/3/21 17:22,6/3/21 17:22
66131129,3.43532E+12,1,8,0,11,6/3/21 17:49,6/3/21 17:49
66131644,3.46772E+12,1,4,0,15,6/3/21 18:01,6/3/21 18:01
66132356,5.1437E+12,0,1,0,1,6/3/21 18:17,6/3/21 18:17
66132502,5.10475E+12,0,2,0,3,6/3/21 18:21,6/3/21 18:20
66136107,3.36866E+12,1,18,1,26,6/3/21 19:17,6/3/21 19:17
66137458,2.74746E+12,0,5,0,4,6/3/21 19:31,6/3/21 19:31
66140012,2.90346E+12,0,4,0,7,6/3/21 19:53,6/3/21 19:53
66140936,3.14445E+12,1,5,0,5,6/3/21 20:03,6/3/21 20:03
66142145,5.08951E+12,1,7,0,11,6/3/21 20:13,6/3/21 20:13
66145988,3.33625E+12,1,4,0,5,6/3/21 20:49,6/3/21 20:49
66152264,3.16682E+12,1,18,0,30,6/3/21 21:48,6/3/21 21:48
66154766,5.12388E+12,0,7,0,16,6/3/21 22:24,6/3/21 22:23
66155201,5.14389E+12,0,2,0,2,6/3/21 22:33,6/3/21 22:33
66156603,5.70264E+12,1,34,15,137,6/3/21 23:09,6/3/21 23:09
66158292,5.14397E+12,1,1,0,4,6/3/21 23:53,6/3/21 23:53
66158391,5.14398E+12,1,10,0,4,6/3/21 23:56,6/3/21 23:56
66159485,5.144E+12,0,2,0,1,6/4/21 0:32,6/4/21 0:32
66159514,3.4469E+12,0,4,5,9,6/4/21 0:33,6/4/21 0:33
66160288,5.14402E+12,0,1,0,1,6/4/21 1:04,6/4/21 1:04
66161539,5.14405E+12,1,6,7,12,6/4/21 2:01,6/4/21 2:01
66162566,5.14404E+12,1,21,8,18,6/4/21 2:58,6/4/21 2:58
66164465,5.14413E+12,0,1,0,4,6/4/21 5:02,6/4/21 5:02
66165278,5.14414E+12,1,2,0,4,6/4/21 5:43,6/4/21 5:43
66169544,3.55545E+12,1,32,15,22,6/4/21 8:25,6/4/21 8:25
66172645,2.88215E+12,1,5,0,16,6/4/21 9:38,6/4/21 9:38
66173302,5.05068E+12,0,22,1,3,6/4/21 9:52,6/4/21 9:52
66176926,3.5555E+12,0,7,0,8,6/4/21 10:57,6/4/21 10:57
66180128,5.14442E+12,1,7,0,5,6/4/21 11:25,6/4/21 11:25
66184214,3.42671E+12,1,8,2,14,6/4/21 12:01,6/4/21 12:01
66189950,5.14451E+12,0,1,0,1,6/4/21 12:51,6/4/21 12:51
66192706,5.14454E+12,1,12,0,17,6/4/21 13:26,6/4/21 13:26
66194433,1.75144E+12,0,3,0,26,6/4/21 13:37,6/4/21 13:37
66197094,2.75655E+12,1,36,12,41,6/4/21 13:56,6/4/21 13:56
66198743,3.40693E+12,1,4,0,27,6/4/21 14:23,6/4/21 14:23
66198877,3.51115E+12,0,10,0,37,6/4/21 14:25,6/4/21 14:25
66199357,2.62549E+12,1,19,22,28,6/4/21 14:34,6/4/21 14:34
66200097,5.14463E+12,0,1,0,1,6/4/21 14:49,6/4/21 14:49
66200503,2.09286E+12,1,2,0,28,6/4/21 14:56,6/4/21 14:56
66202577,5.14468E+12,0,2,0,1,6/4/21 15:36,6/4/21 15:36
66209536,5.14483E+12,0,3,0,2,6/4/21 18:15,6/4/21 18:15
66210561,2.81815E+12,1,73,14,337,6/4/21 18:40,6/4/21 18:40
66212604,5.14489E+12,1,1,0,4,6/4/21 19:32,6/4/21 19:32
66212876,5.1449E+12,0,2,0,1,6/4/21 19:40,6/4/21 19:40
66213755,3.01014E+12,0,3,0,15,6/4/21 20:04,6/4/21 20:03
66214248,5.14493E+12,0,1,0,3,6/4/21 20:17,6/4/21 20:17
66216511,5.14497E+12,0,4,0,5,6/4/21 21:19,6/4/21 21:19
66216513,5.05911E+12,1,13,0,21,6/4/21 21:19,6/4/21 21:19
66220962,5.14507E+12,1,5,0,6,6/4/21 23:31,6/4/21 23:31
66221194,5.14492E+12,0,1,0,4,6/4/21 23:40,6/4/21 23:40
66221204,5.14507E+12,0,3,0,1,6/4/21 23:40,6/4/21 23:40
66223039,2.25617E+12,0,18,3,31,6/5/21 0:54,6/5/21 0:54
66224919,3.04524E+12,0,4,0,2,6/5/21 2:42,6/5/21 2:42
66225687,3.33852E+12,0,7,1,9,6/5/21 3:40,6/5/21 3:40
66229241,3.48863E+12,1,5,1,6,6/5/21 7:20,6/5/21 7:20
66232486,5.14536E+12,0,1,0,3,6/5/21 9:06,6/5/21 9:06
66233621,4.80929E+11,0,1,0,4,6/5/21 9:35,6/5/21 9:35
66233940,2.89861E+12,0,2,0,8,6/5/21 9:43,6/5/21 9:42
66237097,5.14549E+12,0,6,0,1,6/5/21 10:52,6/5/21 10:52
66240970,5.1456E+12,0,1,0,1,6/5/21 12:10,6/5/21 12:09
66241894,5.12435E+12,1,16,1,2,6/5/21 12:27,6/5/21 12:27
66242720,2.013E+12,1,10,3,11,6/5/21 12:45,6/5/21 12:45
66248454,3.295E+12,1,12,2,9,6/5/21 14:45,6/5/21 14:45
66248942,3.31505E+12,0,5,0,3,6/5/21 14:56,6/5/21 14:56
66249709,4.1716E+11,0,2,0,6,6/5/21 15:12,6/5/21 15:12
66253127,5.14588E+12,0,3,0,2,6/5/21 16:33,6/5/21 16:33
66254157,3.4132E+12,1,10,0,74,6/5/21 16:57,6/5/21 16:57
66255409,3.23914E+12,1,10,0,18,6/5/21 17:28,6/5/21 17:28
66262157,5.14609E+12,0,2,0,2,6/5/21 20:35,6/5/21 20:34
66262699,5.14377E+12,1,1,0,5,6/5/21 20:51,6/5/21 20:51
66262887,5.14609E+12,1,3,0,3,6/5/21 20:56,6/5/21 20:56
66266404,5.05593E+12,0,17,5,10,6/5/21 22:38,6/5/21 22:37
66268737,5.14624E+12,0,2,0,1,6/5/21 23:59,6/5/21 23:58
66270111,5.14627E+12,0,6,0,1,6/6/21 1:00,6/6/21 1:00
66270735,5.13958E+12,1,33,5,56,6/6/21 1:32,6/6/21 1:32
66270770,5.14628E+12,1,10,0,46,6/6/21 1:34,6/6/21 1:34
66271302,3.31622E+12,1,1,0,4,6/6/21 2:08,6/6/21 2:08
66271781,2.96913E+12,0,2,0,7,6/6/21 2:39,6/6/21 2:39
66271815,3.23729E+12,0,4,0,5,6/6/21 2:42,6/6/21 2:42
66274655,6.58779E+11,0,1,0,3,6/6/21 5:37,6/6/21 5:37
66277995,3.49258E+12,1,2,0,3,6/6/21 8:16,6/6/21 8:15
66281225,5.14655E+12,1,5,0,2,6/6/21 9:43,6/6/21 9:43
66284873,5.14663E+12,0,2,0,4,6/6/21 11:02,6/6/21 11:02
66285205,5.14664E+12,0,2,0,1,6/6/21 11:09,6/6/21 11:08
66286206,5.14666E+12,1,3,0,0,6/6/21 11:29,6/6/21 11:28
66287015,9.7808E+11,1,5,0,3,6/6/21 11:45,6/6/21 11:45
66287328,5.14667E+12,0,3,0,5,6/6/21 11:50,6/6/21 11:50
66289123,3.07812E+12,1,18,1,9,6/6/21 12:26,6/6/21 12:26
66289782,5.1075E+12,1,15,0,25,6/6/21 12:38,6/6/21 12:38
66290816,2.80879E+12,1,41,17,123,6/6/21 12:59,6/6/21 12:59
66291878,2.83756E+12,1,2,0,18,6/6/21 13:21,6/6/21 13:20
66295353,2.93864E+12,0,6,0,5,6/6/21 14:30,6/6/21 14:30
66296890,3E+12,1,27,6,28,6/6/21 15:00,6/6/21 15:00
66297098,3.53554E+12,0,17,0,36,6/6/21 15:04,6/6/21 15:04
66297662,1.00174E+12,1,20,3,92,6/6/21 15:15,6/6/21 15:15
66298625,3.10998E+12,0,2,0,0,6/6/21 15:33,6/6/21 15:33
66300469,5.10227E+12,0,24,6,13,6/6/21 16:11,6/6/21 16:11
66300554,5.09506E+12,0,1,0,0,6/6/21 16:12,6/6/21 16:12
66300740,2.89699E+12,1,10,3,11,6/6/21 16:16,6/6/21 16:16
66302846,5.14699E+12,1,21,8,25,6/6/21 16:57,6/6/21 16:57
66307361,5.14711E+12,0,3,0,1,6/6/21 18:34,6/6/21 18:34
66307753,5.14712E+12,1,18,0,1,6/6/21 18:43,6/6/21 18:43
66307976,5.14712E+12,0,2,0,1,6/6/21 18:48,6/6/21 18:48
66310035,5.14716E+12,1,13,0,16,6/6/21 19:35,6/6/21 19:34
66310784,3.48013E+12,0,5,0,3,6/6/21 19:52,6/6/21 19:52
66311756,5.1472E+12,0,1,0,1,6/6/21 20:14,6/6/21 20:14
66312295,5.14721E+12,1,6,0,9,6/6/21 20:27,6/6/21 20:27
66312807,5.14722E+12,0,4,0,2,6/6/21 20:38,6/6/21 20:38
66314111,5.14724E+12,0,1,0,1,6/6/21 21:08,6/6/21 21:08
66315902,6393192838,0,1,0,14,6/6/21 21:51,6/6/21 21:51
66316128,5.14728E+12,0,2,0,2,6/6/21 21:56,6/6/21 21:56
66317221,5.02712E+12,0,1,0,1,6/6/21 22:23,6/6/21 22:23
